Time	Global	Diffuse	Temp	V05	V06	V07	V08	V09	V10	V11	V12	V13
11302200	35.64	24.32	17.15	0.00	-6.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11305800	0.00	0.00	15.02	0.00	11.04	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11309400	0.00	0.00	14.15	0.00	10.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11313000	0.00	0.00	16.80	0.00	12.99	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11316600	0.00	0.00	16.04	0.00	12.15	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11320200	0.00	0.00	15.49	0.00	11.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11323800	0.00	0.00	15.28	0.00	11.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11327400	0.00	0.00	15.01	0.00	11.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11331000	0.00	0.00	14.59	0.00	10.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11334600	0.00	0.00	14.22	0.00	10.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11338200	14.67	14.67	14.04	0.00	-9.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11341800	148.01	69.23	13.96	0.00	-10.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11345400	340.96	86.77	13.76	0.00	-10.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11349000	535.23	100.15	16.18	0.00	-7.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11352600	708.74	119.67	17.44	0.00	-6.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11356200	847.19	141.10	17.54	0.00	-6.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11359800	939.40	155.00	18.70	0.00	-4.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11363400	977.79	161.34	19.08	0.00	-4.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11367000	957.47	157.98	19.76	0.00	-3.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11370600	880.00	145.20	19.95	0.00	-3.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11374200	753.28	125.60	20.53	0.00	-2.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11377800	587.95	103.66	20.53	0.00	-2.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11381400	397.86	86.83	20.34	0.00	-3.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11385000	201.59	72.66	19.37	0.00	-4.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11388600	38.79	25.29	18.50	0.00	-5.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11392200	0.00	0.00	17.24	0.00	13.47	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11395800	0.00	0.00	16.57	0.00	12.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11399400	0.00	0.00	16.53	0.00	12.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11403000	0.00	0.00	15.79	0.00	11.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11406600	0.00	0.00	15.08	0.00	11.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11410200	0.00	0.00	14.55	0.00	10.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11413800	0.00	0.00	14.16	0.00	10.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11417400	0.00	0.00	13.72	0.00	9.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11421000	0.00	0.00	13.39	0.00	9.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11424600	15.74	15.74	13.21	0.00	-10.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11428200	149.96	70.62	12.93	0.00	-11.13	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11431800	341.42	89.10	13.76	0.00	-10.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11435400	533.34	102.67	15.02	0.00	-8.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11439000	703.65	121.02	16.28	0.00	-7.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11442600	837.68	139.88	17.34	0.00	-6.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11446200	924.85	153.91	18.41	0.00	-5.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11449800	958.52	159.58	19.08	0.00	-4.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11453400	936.82	155.90	20.15	0.00	-3.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11457000	861.48	144.04	20.63	0.00	-2.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11460600	737.76	127.17	21.31	0.00	-2.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11464200	575.16	110.25	21.69	0.00	-1.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11467800	387.36	97.48	21.69	0.00	-1.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11471400	194.37	82.38	21.11	0.00	-2.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11475000	37.44	27.55	20.34	0.00	-3.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11478600	0.00	0.00	18.79	0.00	15.15	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11482200	0.00	0.00	18.21	0.00	14.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11485800	0.00	0.00	18.09	0.00	14.39	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11489400	0.00	0.00	17.29	0.00	13.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11493000	0.00	0.00	16.25	0.00	12.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11496600	0.00	0.00	15.47	0.00	11.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11500200	0.00	0.00	14.64	0.00	10.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11503800	0.00	0.00	13.74	0.00	9.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11507400	0.00	0.00	13.12	0.00	8.97	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11511000	15.96	15.96	12.68	0.00	-11.41	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11514600	147.71	75.25	12.47	0.00	-11.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11518200	337.22	95.58	14.15	0.00	-9.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11521800	528.09	107.39	15.31	0.00	-8.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11525400	698.71	123.08	16.66	0.00	-7.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11529000	834.36	140.16	18.31	0.00	-5.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11532600	924.13	153.81	19.66	0.00	-3.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11536200	960.52	159.93	20.82	0.00	-2.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11539800	941.97	156.83	21.31	0.00	-2.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11543400	870.18	144.85	22.08	0.00	-1.16	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11547000	750.00	126.15	22.95	0.00	-0.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11550600	589.66	105.19	23.82	0.00	0.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11554200	402.27	87.90	23.53	0.00	0.42	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11557800	207.95	72.60	22.66	0.00	-0.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11561400	43.00	27.89	21.40	0.00	-1.90	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11565000	0.00	0.00	19.28	0.00	15.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11568600	0.00	0.00	18.31	0.00	14.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11572200	0.00	0.00	18.14	0.00	14.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11575800	0.00	0.00	17.22	0.00	13.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11579400	0.00	0.00	16.57	0.00	12.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11583000	0.00	0.00	16.07	0.00	12.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11586600	0.00	0.00	15.24	0.00	11.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11590200	0.00	0.00	14.53	0.00	10.50	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11593800	0.00	0.00	13.95	0.00	9.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11597400	15.01	15.01	13.39	0.00	-10.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11601000	136.45	84.77	12.72	0.00	-11.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11604600	324.80	110.03	14.34	0.00	-9.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11608200	524.37	111.63	14.92	0.00	-8.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11611800	705.27	122.16	15.60	0.00	-8.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11615400	846.01	140.85	17.34	0.00	-6.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11619000	934.93	156.04	18.50	0.00	-5.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11622600	969.76	160.01	18.89	0.00	-4.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11626200	946.77	157.87	19.86	0.00	-3.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11629800	868.27	144.76	20.82	0.00	-2.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11633400	741.38	127.80	21.50	0.00	-1.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11637000	579.77	110.70	21.89	0.00	-1.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11640600	396.91	94.21	21.50	0.00	-1.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11644200	207.62	75.87	20.92	0.00	-2.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11647800	44.87	29.25	20.15	0.00	-3.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11651400	0.00	0.00	16.08	0.00	12.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11655000	0.00	0.00	15.21	0.00	11.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11658600	0.00	0.00	16.45	0.00	12.60	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11662200	0.00	0.00	15.17	0.00	11.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11665800	0.00	0.00	13.78	0.00	9.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11669400	0.00	0.00	13.10	0.00	8.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11673000	0.00	0.00	12.61	0.00	8.41	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11676600	0.00	0.00	11.84	0.00	7.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11680200	0.00	0.00	10.97	0.00	6.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11683800	19.32	19.32	10.26	0.00	-14.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11687400	158.05	72.32	9.96	0.00	-14.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11691000	347.90	91.06	13.86	0.00	-10.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11694600	537.33	105.13	15.70	0.00	-8.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11698200	705.75	122.79	17.83	0.00	-5.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11701800	839.61	140.67	19.18	0.00	-4.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11705400	928.10	154.45	19.76	0.00	-3.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11709000	963.30	160.39	20.92	0.00	-2.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11712600	941.88	156.74	21.79	0.00	-1.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11716200	865.53	144.84	22.56	0.00	-0.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11719800	740.94	128.59	22.37	0.00	-0.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11723400	576.34	114.03	22.27	0.00	-0.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11727000	385.95	106.02	20.15	0.00	-3.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11730600	192.40	92.33	18.02	0.00	-5.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11734200	39.21	31.63	17.05	0.00	-6.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11737800	0.00	0.00	15.70	0.00	11.78	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11741400	0.00	0.00	14.34	0.00	10.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11745000	0.00	0.00	15.47	0.00	11.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11748600	0.00	0.00	14.36	0.00	10.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11752200	0.00	0.00	13.64	0.00	9.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11755800	0.00	0.00	13.72	0.00	9.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11759400	0.00	0.00	13.95	0.00	9.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11763000	0.00	0.00	13.88	0.00	9.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11766600	0.00	0.00	13.62	0.00	9.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11770200	16.16	16.16	13.55	0.00	-10.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11773800	135.76	88.94	13.69	0.00	-10.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11777400	318.46	121.22	13.09	0.00	-10.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11781000	508.81	127.57	13.47	0.00	-10.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11784600	680.53	134.56	14.15	0.00	-9.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11788200	814.83	145.86	14.63	0.00	-9.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11791800	901.00	155.94	14.73	0.00	-9.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11795400	934.53	160.45	15.12	0.00	-8.75	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11799000	910.71	158.83	15.60	0.00	-8.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11802600	830.77	153.40	15.70	0.00	-8.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11806200	702.26	148.31	16.76	0.00	-6.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11809800	538.45	144.82	15.70	0.00	-8.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11813400	355.11	137.68	13.47	0.00	-10.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11817000	173.31	107.36	13.57	0.00	-10.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11820600	36.08	31.68	13.38	0.00	-10.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11824200	0.00	0.00	12.80	0.00	8.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11827800	0.00	0.00	12.80	0.00	8.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11831400	0.00	0.00	14.08	0.00	10.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11835000	0.00	0.00	13.50	0.00	9.39	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11838600	0.00	0.00	12.75	0.00	8.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11842200	0.00	0.00	12.84	0.00	8.67	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11845800	0.00	0.00	12.84	0.00	8.67	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11849400	0.00	0.00	12.75	0.00	8.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11853000	0.00	0.00	12.75	0.00	8.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11856600	19.02	19.02	12.52	0.00	-11.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11860200	149.61	83.61	12.24	0.00	-11.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11863800	335.16	107.68	11.93	0.00	-12.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11867400	523.88	117.26	15.89	0.00	-7.91	0.00	0.00	1.00	0.00	43.735	4.567	0.00
11871000	692.70	129.32	16.66	0.00	-7.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
